OG0006331	GO:0016491	Aldo_ket_red domain-containing protein
OG0006332	GO:0005634	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
OG0006333	GO:0005576	Epidermal patterning factor-like protein
OG0006334	GO:0005666	DNA-directed RNA polymerase III subunit RPC9
OG0006335	GO:0016020	VAN3-binding protein isoform X1
OG0006336	GO:0016020	Uncharacterized protein
OG0006338	GO:0051879	TPR_REGION domain-containing protein
OG0006339	GO:0004439	IPPc domain-containing protein
OG0006340	GO:0008270	Hcy-binding domain-containing protein
OG0006341	GO:0005634	CRC domain-containing protein
OG0006342	GO:0005739	KOW domain-containing protein
OG0006343	GO:0004439	IPPc domain-containing protein
OG0006344	GO:1990879	OB domain-containing protein
OG0006345	GO:0005886	NAB domain-containing protein
OG0006346	GO:0005802	Uncharacterized protein
OG0006347	GO:0016020	Uncharacterized protein
OG0006348	GO:0005634	WRKY protein
OG0006349	GO:0005786	Signal recognition particle 9 kDa protein
OG0006350	GO:0005783	PRA1 family protein
OG0006351	GO:0004842	RING-type domain-containing protein
OG0006352	GO:0016020	Magnesium transporter
OG0006353	GO:0005634	Auxin-responsive protein
OG0006355	GO:0000786	Histone H2A
OG0006356	GO:0009507	DUF4033 domain-containing protein
OG0006357	GO:0005834	G protein gamma domain-containing protein
OG0006358	GO:0016020	SAM_MPBQ_MSBQ_MT domain-containing protein
OG0006359	GO:0009536	Uncharacterized protein
OG0006360	GO:0005634	HSF_DOMAIN domain-containing protein
OG0006361	GO:0010105	TPR_REGION domain-containing protein
OG0006362	GO:0005634	Transportin-1
OG0006363	GO:0005634	HTH myb-type domain-containing protein
OG0006364	GO:0005886	WAT1-related protein
OG0006365	GO:0005737	Gamma-glutamylcyclotransferase
OG0006366	GO:0046872	PHD-type domain-containing protein
OG0006367	GO:0005789	Uncharacterized protein
OG0006368	GO:0016787	Abhydrolase_3 domain-containing protein
OG0006369	GO:0052689	Abhydrolase_3 domain-containing protein
OG0006370	GO:0016787	Abhydrolase_3 domain-containing protein
OG0006371	GO:0005829	polyadenylate-binding protein RBP47
OG0006373	GO:0046872	DDE Tnp4 domain-containing protein
OG0006374	GO:0009055	Phytocyanin domain-containing protein
OG0006375	GO:0005829	Uncharacterized protein
OG0006376	GO:0005576	Peroxidase
OG0006377	GO:0003942	N-acetyl-glutamate semialdehyde dehydrogenase
OG0006378	GO:0003777	Kinesin motor domain-containing protein
OG0006379	GO:0080030	AB hydrolase-1 domain-containing protein
OG0006380	GO:0005634	Uncharacterized protein
OG0006381	GO:0005634	Cell division cycle-associated 7-like protein
OG0006382	GO:0005829	uncharacterized protein LOC103498418
OG0006383	GO:0003677	Uncharacterized protein
OG0006384	GO:0003677	Uncharacterized protein
OG0006385	GO:0005634	Non-specific serine/threonine protein kinase
OG0006386	GO:0005634	Uncharacterized protein
OG0006387	GO:0005737	Uncharacterized protein
OG0006388	GO:0005783	AMP-binding domain-containing protein
OG0006389	GO:0016020	RING-type E3 ubiquitin transferase
OG0006390	GO:0005742	mitochondrial import receptor subunit TOM6 homolog
OG0006391	GO:0016020	NAD(P)H dehydrogenase (quinone)
OG0006392	GO:0008250	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
OG0006393	GO:0005739	Uncharacterized protein
OG0006394	GO:0016020	Uncharacterized protein
OG0006395	GO:0009570	Uncharacterized protein
OG0006396	GO:0016020	GLOBIN domain-containing protein
OG0006398	GO:0016020	Phorbol-ester/DAG-type domain-containing protein
OG0006399	GO:0005739	Uncharacterized protein
OG0006400	GO:0005886	CASP-like protein
OG0006401	GO:0016324	MFS domain-containing protein
OG0006402	GO:0005737	Phosphatidylinositol 4-kinase alpha 1
OG0006403	GO:0016592	Uncharacterized protein
OG0006404	GO:0009368	ATP-dependent Clp protease proteolytic subunit
OG0006405	GO:0016020	LOW QUALITY PROTEIN: BURP domain-containing protein BNM2A-like
OG0006407	GO:0005886	Protein kinase domain-containing protein
OG0006409	GO:0005576	Lysosomal beta glucosidase-like
OG0006410	GO:0005576	Glyco_hydro_3_C domain-containing protein
OG0006411	GO:0016020	Uncharacterized protein
OG0006412	GO:0005829	Uncharacterized protein
OG0006413	GO:0016020	Aa_trans domain-containing protein
OG0006414	GO:0005829	Glutaminyl-tRNA synthetase
OG0006415	GO:0005886	CYSTM domain-containing protein
OG0006416	GO:0009507	Uncharacterized protein
OG0006417	GO:0005634	Uncharacterized protein
OG0006418	GO:0032040	WD_REPEATS_REGION domain-containing protein
OG0006421	GO:0016020	HMA domain-containing protein
OG0006422	GO:0019005	F-box domain-containing protein
OG0006423	GO:0005634	Nicotinate phosphoribosyltransferase
OG0006424	GO:0004674	Protein kinase domain-containing protein
OG0006425	GO:0005658	DNA polymerase
OG0006426	GO:0016567	BTB/POZ domain-containing protein
OG0006428	GO:0009536	Uncharacterized protein
OG0006429	GO:0003677	Uncharacterized protein
OG0006430	GO:0080167	AB hydrolase-1 domain-containing protein
OG0006431	GO:0005886	Glucan endo-1,3-beta-D-glucosidase
OG0006432	GO:0009908	Uncharacterized protein
OG0006433	GO:0005634	RING-type E3 ubiquitin transferase
OG0006434	GO:0005634	Peptidase A1 domain-containing protein
OG0006435	GO:0005634	Mads box protein
OG0006436	GO:0009507	Zeaxanthin epoxidase, chloroplastic
OG0006440	GO:0016020	Uncharacterized protein
OG0006441	GO:0009507	Uncharacterized protein
OG0006442	GO:0009507	Uncharacterized protein
OG0006443	GO:0005634	GRAS domain-containing protein
OG0006444	GO:0022625	KOW domain-containing protein
OG0006445	GO:0005741	Porin/voltage-dependent anion-selective channel protein
OG0006447	GO:0005634	BHLH domain-containing protein
OG0006448	GO:0004806	Lipase_3 domain-containing protein
OG0006449	GO:0005654	Uncharacterized protein
OG0006450	GO:0005739	Methionine aminopeptidase
OG0006451	GO:0003677	TF-B3 domain-containing protein
OG0006453	GO:0005634	Uncharacterized protein
OG0006454	GO:0005509	Uncharacterized protein
OG0006455	GO:0043231	Uncharacterized protein
OG0006457	GO:0016020	L-ascorbate oxidase homolog
OG0006458	GO:0043130	LIM zinc-binding domain-containing protein
OG0006459	GO:0005886	Protein kinase domain-containing protein
OG0006460	GO:0043231	Pentatricopeptide repeat-containing protein
OG0006462	GO:0016020	ANK_REP_REGION domain-containing protein
OG0006463	GO:0004867	Uncharacterized protein
OG0006464	GO:0005615	STS14 protein
OG0006466	GO:0005634	Homeobox domain-containing protein
OG0006467	GO:0005654	TPR_REGION domain-containing protein
OG0006468	GO:0016874	Uncharacterized protein
OG0006469	GO:0009507	Uncharacterized protein
OG0006470	GO:0016301	WD_REPEATS_REGION domain-containing protein
OG0006471	GO:0004806	Uncharacterized protein
OG0006472	GO:0005829	Uncharacterized protein
OG0006473	GO:0005634	Protein kinase domain-containing protein
OG0006474	GO:0005576	Uncharacterized protein
OG0006475	GO:0004620	Patatin
OG0006476	GO:0004620	Patatin
OG0006477	GO:0004620	Patatin
OG0006478	GO:1990246	Calcium uniporter protein
OG0006479	GO:0016020	Uncharacterized protein
OG0006480	GO:0000500	Uncharacterized protein
OG0006482	GO:0022625	Ribosomal_TL5_C domain-containing protein
OG0006483	GO:0004620	Patatin
OG0006484	GO:0009507	pentatricopeptide repeat-containing protein At3g54980, mitochondrial isoform X1
OG0006486	GO:0043231	Uncharacterized protein
OG0006487	GO:0016020	Uncharacterized protein
OG0006488	GO:0004134	4-alpha-glucanotransferase
OG0006489	GO:0016020	MFS domain-containing protein
OG0006490	GO:0004311	Geranylgeranyl pyrophosphate synthase
OG0006491	GO:0030599	Pectinesterase
OG0006492	GO:0016020	Uncharacterized protein
OG0006493	GO:0016298	Uncharacterized protein
OG0006494	GO:0016298	Uncharacterized protein
OG0006495	GO:0016298	Uncharacterized protein
OG0006496	GO:0005829	Shikimate kinase
OG0006497	GO:0005737	Uncharacterized protein
OG0006499	GO:0005634	Uncharacterized protein
OG0006500	GO:0012505	Uncharacterized protein
OG0006501	GO:0005634	WRKY domain-containing protein
OG0006502	GO:0005774	Uncharacterized protein
OG0006503	GO:0005886	Violaxanthin de-epoxidase-related protein
OG0006504	GO:0005743	S-adenosylmethionine carrier 1
OG0006505	GO:0005634	WRKY domain-containing protein
OG0006507	GO:0005829	Terpene synthase 10-like
OG0006508	GO:0005829	Serine
OG0006509	GO:0005794	TMF_TATA_bd domain-containing protein
OG0006510	GO:0000287	terpene synthase 10-like
OG0006511	GO:0005634	KxDL domain-containing protein
OG0006512	GO:0005777	Putative cinnamyl alcohol dehydrogenase 9
OG0006513	GO:0005886	WAT1-related protein
OG0006514	GO:0005886	WAT1-related protein
OG0006518	GO:0005634	Transcription regulator
OG0006520	GO:0005730	Ribosome assembly factor mrt4
OG0006521	GO:0005762	60S ribosomal protein L2, mitochondrial
OG0006522	GO:0061630	RING-type E3 ubiquitin transferase
OG0006523	GO:0005634	VQ domain-containing protein
OG0006524	GO:0000785	Uncharacterized protein
OG0006526	GO:0016020	Pectinesterase
OG0006527	GO:0005576	Pectinesterase
OG0006528	GO:0005794	PMR5N domain-containing protein
OG0006529	GO:0043231	Uncharacterized protein
OG0006530	GO:0000148	Uncharacterized protein
OG0006531	GO:0000148	1,3-beta-glucan synthase
OG0006532	GO:0004568	Glyco_hydro_18 domain-containing protein
OG0006533	GO:0004499	Flavin-containing monooxygenase
OG0006535	GO:0000148	1,3-beta-glucan synthase
OG0006536	GO:0012505	Na_H_Exchanger domain-containing protein
OG0006537	GO:0005794	TPT domain-containing protein
OG0006538	GO:0005798	Uncharacterized protein
OG0006539	GO:0016020	Uncharacterized protein
OG0006541	GO:0061630	RING-type E3 ubiquitin transferase
OG0006542	GO:0003677	NAC domain-containing protein
OG0006543	GO:0005739	Glutathione transferase
OG0006544	GO:0005739	ABC transporter domain-containing protein
OG0006545	GO:0032044	Uncharacterized protein
OG0006548	GO:0016020	DUF4057 domain-containing protein
OG0006549	GO:0016607	RRM domain-containing protein
OG0006551	GO:0005736	DNA-directed RNA polymerase subunit
OG0006552	GO:0005856	Rac-like GTP-binding protein RAC1
OG0006553	GO:0016874	Uncharacterized protein
OG0006554	GO:0005739	Microsomal prostaglandin E synthase 2
OG0006555	GO:0005576	Expansin
OG0006556	GO:0003690	Uncharacterized protein
OG0006557	GO:0005576	Peroxidase
OG0006558	GO:0016020	Uncharacterized protein
OG0006559	GO:0005737	Uncharacterized protein
OG0006560	GO:0005634	SKP1-like protein
OG0006562	GO:0003723	Pseudouridine synthase
OG0006563	GO:0005777	MaoC-like domain-containing protein
OG0006565	GO:0048046	BURP domain-containing protein
OG0006568	GO:0000793	Uncharacterized protein
OG0006569	GO:0034272	Phosphatidylinositol 3-kinase
OG0006570	GO:0000407	Uncharacterized protein
OG0006571	GO:0005654	RNA-binding protein 48
OG0006572	GO:0004842	RING-type domain-containing protein
OG0006573	GO:0016020	Uncharacterized protein
OG0006574	GO:0005886	Protein kinase domain-containing protein
OG0006575	GO:0005794	PMR5N domain-containing protein
OG0006577	GO:0005634	homeobox protein knotted-1-like 6
OG0006578	GO:0009507	2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic
OG0006579	GO:0016020	uncharacterized protein LOC103487712
OG0006580	GO:0005886	Uncharacterized protein
OG0006581	GO:0004857	Invertase/pectin methylesterase inhibitor family protein
OG0006582	GO:0016020	Uncharacterized protein
OG0006583	GO:0005576	Uncharacterized protein
OG0006584	GO:0000796	Condensin-2 complex subunit H2
OG0006585	GO:0004021	Aminotran_1_2 domain-containing protein
OG0006587	GO:0007166	Uncharacterized protein
OG0006588	GO:0016740	Uncharacterized protein
OG0006589	GO:0017018	Protein-serine/threonine phosphatase
OG0006591	GO:0017018	Uncharacterized protein
OG0006592	GO:0003729	Uncharacterized protein
OG0006593	GO:0005737	Alpha-galactosidase
OG0006594	GO:0015030	Coilin
OG0006595	GO:0010088	Uncharacterized protein
OG0006597	GO:0005615	Uncharacterized protein
OG0006598	GO:1990904	Uncharacterized protein
OG0006599	GO:0005832	CCT-epsilon
OG0006600	GO:0016020	Pectate lyase
OG0006601	GO:0009535	Uncharacterized protein
OG0006602	GO:0009523	Uncharacterized protein
OG0006604	GO:0005783	Uncharacterized protein
OG0006605	GO:0016020	Uncharacterized protein
OG0006606	GO:0046872	RING-type domain-containing protein
OG0006607	GO:0005634	VQ domain-containing protein
OG0006608	GO:0005634	Two-component response regulator
OG0006609	GO:0005737	TPX2 domain-containing protein
OG0006611	GO:0016746	Uncharacterized protein
OG0006612	GO:0000159	Serine/threonine protein phosphatase 2A regulatory subunit
OG0006613	GO:0016020	Peptidase_M3 domain-containing protein
OG0006614	GO:0005737	F-box domain-containing protein
OG0006615	GO:0004519	YqaJ domain-containing protein
OG0006617	GO:0016020	Uncharacterized protein
OG0006618	GO:0009707	Ankyrin repeat-containing protein
OG0006619	GO:0009507	3-oxoacyl-
OG0006620	GO:0005739	Uncharacterized protein
OG0006621	GO:0055028	Uncharacterized protein
OG0006622	GO:1901700	Remorin_C domain-containing protein
OG0006623	GO:0005634	Protein kinase domain-containing protein
OG0006624	GO:0016020	Uncharacterized protein
OG0006625	GO:0005681	Uncharacterized protein
OG0006626	GO:0005730	Nucleolar GTP-binding protein 1
OG0006628	GO:0005634	RING-type E3 ubiquitin transferase
OG0006629	GO:0009704	Rhodanese domain-containing protein
OG0006630	GO:0005829	Acyl-
OG0006631	GO:0016020	Uncharacterized protein
OG0006632	GO:0003746	MYND-type domain-containing protein
OG0006634	GO:0005634	HORMA domain-containing protein 1
OG0006635	GO:0005634	CTD small phosphatase-like protein 2 isoform X1
OG0006636	GO:0005742	Uncharacterized protein
OG0006637	GO:0005743	Uncharacterized protein
OG0006639	GO:0005634	HSF_DOMAIN domain-containing protein
OG0006641	GO:0005743	ADP/ATP translocase
OG0006642	GO:0004553	Uncharacterized protein
OG0006644	GO:0005886	Uncharacterized protein
OG0006645	GO:0005739	Glycine cleavage system P protein
OG0006646	GO:0005509	Uncharacterized protein
OG0006647	GO:0016020	Uncharacterized protein
OG0006648	GO:0016020	Na_H_Exchanger domain-containing protein
OG0006649	GO:0003677	Uncharacterized protein
OG0006650	GO:0005634	Homeobox domain-containing protein
OG0006651	GO:0016020	Pollen specific protein sf21
OG0006652	GO:0005634	Uncharacterized protein
OG0006653	GO:0005739	Ferrochelatase
OG0006654	GO:0005634	PITH domain-containing protein
OG0006655	GO:0005773	Vacuolar processing enzyme
OG0006656	GO:0003677	Uncharacterized protein
OG0006658	GO:0008270	Uncharacterized protein
OG0006660	GO:0016020	Uncharacterized protein
OG0006661	GO:2000028	Uncharacterized protein
OG0006662	GO:0003723	Uncharacterized protein
OG0006663	GO:0005768	ENTH domain-containing protein
OG0006664	GO:0005634	Uncharacterized protein
OG0006665	GO:0046872	Uncharacterized protein
OG0006666	GO:0005634	Uncharacterized protein
OG0006667	GO:0009507	Branched-chain-amino-acid aminotransferase
OG0006668	GO:0005634	transcription factor RAX3-like
OG0006669	GO:0005886	Uncharacterized protein
OG0006670	GO:0008483	ACS11
OG0006671	GO:0016020	J domain-containing protein
OG0006672	GO:0005783	Squalene monooxygenase
OG0006673	GO:0000139	Glyco_trans_2-like domain-containing protein
OG0006674	GO:0016020	Uncharacterized protein
OG0006675	GO:0005634	Growth-regulating factor
OG0006676	GO:0005874	Kinesin-like protein
OG0006677	GO:0005634	BZIP domain-containing protein
OG0006679	GO:0000221	V-type proton ATPase subunit G
OG0006680	GO:0061630	RING-type E3 ubiquitin transferase
OG0006682	GO:0005783	Calcium-transporting ATPase
OG0006683	GO:0009691	Uncharacterized protein
OG0006685	GO:0005743	NADH dehydrogenase
OG0006687	GO:0000145	Exocyst subunit Exo70 family protein
OG0006688	GO:0005634	F-box domain-containing protein
OG0006689	GO:0016301	A-kinase anchor protein 17A
OG0006691	GO:0016740	TPR_REGION domain-containing protein
OG0006693	GO:0005743	G domain-containing protein
OG0006694	GO:0000109	WD_REPEATS_REGION domain-containing protein
OG0006695	GO:0004842	F-box domain-containing protein
OG0006696	GO:0005576	Uncharacterized protein
OG0006697	GO:0005634	Uncharacterized protein
OG0006698	GO:0016787	Sigma factor sigb regulation protein rsbq
OG0006699	GO:0005634	BHLH domain-containing protein
OG0006700	GO:0005829	Adenine phosphoribosyltransferase
OG0006701	GO:0005634	Uncharacterized protein
OG0006702	GO:0005737	Uncharacterized protein
OG0006703	GO:0005737	Uncharacterized protein
OG0006704	GO:0005634	Protein kinase domain-containing protein
OG0006705	GO:0005576	Xylem serine proteinase 1
OG0006706	GO:0005634	Protein arginine N-methyltransferase 2
OG0006707	GO:0016020	Syntaxin-6_N domain-containing protein
OG0006708	GO:0016020	Uncharacterized protein
OG0006710	GO:0009740	Uncharacterized protein
OG0006711	GO:0016020	Uncharacterized protein
OG0006712	GO:0005886	Protein kinase domain-containing protein
OG0006713	GO:0005886	Protein kinase domain-containing protein
OG0006714	GO:0016020	Protein kinase domain-containing protein
OG0006715	GO:0016020	putative receptor-like protein kinase At3g47110
OG0006716	GO:0000307	B-like cyclin
OG0006717	GO:0016020	Uncharacterized protein
OG0006718	GO:0000278	MFP1 attachment factor 1
OG0006719	GO:0016020	Uncharacterized protein
OG0006720	GO:0009937	F-box domain-containing protein
OG0006721	GO:0005634	Uncharacterized protein
OG0006722	GO:0016020	SASA domain-containing protein
OG0006723	GO:0016787	probable carbohydrate esterase At4g34215
OG0006725	GO:0000307	B-like cyclin
OG0006726	GO:0016020	Mannose-P-dolichol utilization defect 1 protein homolog
OG0006727	GO:0005783	Aminotran_1_2 domain-containing protein
OG0006728	GO:0005634	Homeobox domain-containing protein
OG0006730	GO:0008270	RING-type domain-containing protein
OG0006731	GO:0005634	BHLH domain-containing protein
OG0006732	GO:0005634	Protein kinase domain-containing protein
OG0006733	GO:0005743	Uncharacterized protein (Fragment)
OG0006734	GO:0005886	Uncharacterized protein
OG0006735	GO:0005634	HSF_DOMAIN domain-containing protein
OG0006736	GO:0005634	BHLH domain-containing protein
OG0006737	GO:1901700	Remorin_C domain-containing protein
OG0006738	GO:0005634	BZIP domain-containing protein
OG0006739	GO:0005886	PBPe domain-containing protein
OG0006740	GO:0005886	PBPe domain-containing protein
OG0006741	GO:0005886	Glutamate receptor 2.5-like isoform X1
OG0006742	GO:0004674	Uncharacterized protein
OG0006743	GO:0009507	Thioredoxin domain-containing protein
OG0006744	GO:0005829	Uncharacterized protein
OG0006745	GO:0016020	Hexosyltransferase
OG0006746	GO:0005509	Uncharacterized protein
OG0006747	GO:0005509	Uncharacterized protein
OG0006748	GO:0005783	Uncharacterized protein
OG0006749	GO:0005509	Uncharacterized protein
OG0006750	GO:0005886	Uncharacterized protein
OG0006751	GO:0005664	Uncharacterized protein
OG0006752	GO:0016020	Uncharacterized protein
OG0006753	GO:0005829	Uncharacterized protein
OG0006755	GO:0045273	Uncharacterized protein
OG0006756	GO:0012505	Abhydrolase_3 domain-containing protein
OG0006757	GO:0004620	Patatin
OG0006758	GO:0004620	Patatin
OG0006759	GO:0016020	Metallophos domain-containing protein
OG0006760	GO:0005829	Uncharacterized protein
OG0006761	GO:0009507	Uroporphyrinogen-III synthase
OG0006762	GO:0005634	Uncharacterized protein
OG0006763	GO:0009536	Thioredoxin domain-containing protein
OG0006764	GO:0005737	Protein kinase domain-containing protein
OG0006765	GO:0042645	Uncharacterized protein
OG0006766	GO:0005615	SERPIN domain-containing protein
OG0006767	GO:0005615	SERPIN domain-containing protein
OG0006768	GO:0005615	SERPIN domain-containing protein
OG0006769	GO:0016020	Uncharacterized protein
OG0006770	GO:0005886	Peptidase_S26 domain-containing protein
OG0006771	GO:0005634	Dof-type domain-containing protein
OG0006772	GO:0003677	Uncharacterized protein
OG0006773	GO:0005634	SANT domain-containing protein
OG0006776	GO:0005886	Protein kinase domain-containing protein
OG0006777	GO:0009535	Allene oxide synthase
OG0006778	GO:0016020	Uncharacterized protein
OG0006779	GO:0016592	mediator of RNA polymerase II transcription subunit 18
OG0006780	GO:0043130	LIM zinc-binding domain-containing protein
OG0006781	GO:0005886	Uncharacterized protein
OG0006782	GO:0005783	Hexosyltransferase
OG0006783	GO:0005789	RING-type domain-containing protein
OG0006784	GO:0005737	EGF-like domain-containing protein
OG0006785	GO:0000118	Histone deacetylase complex subunit SAP30/SAP30-like protein
OG0006786	GO:0003677	NAC domain-containing protein
OG0006788	GO:0005634	Uncharacterized protein
OG0006789	GO:0005634	BES1_N domain-containing protein
OG0006790	GO:0005778	Uncharacterized protein
OG0006791	GO:0005783	Lysophospholipid acyltransferase LPEAT1 isoform X1
OG0006792	GO:0101005	PPPDE domain-containing protein
OG0006793	GO:0005634	C2H2-type domain-containing protein
OG0006794	GO:0016020	Uncharacterized protein
OG0006797	GO:0005634	Transcription repressor
OG0006798	GO:0016020	Uncharacterized protein
OG0006799	GO:0016020	Uncharacterized protein
OG0006801	GO:0000287	Deoxyuridine 5'-triphosphate nucleotidohydrolase
OG0006802	GO:0005829	Glucose-6-phosphate isomerase
OG0006803	GO:0016020	Uncharacterized protein
OG0006805	GO:0016020	tRNA 4-demethylwyosine synthase (AdoMet-dependent)
OG0006806	GO:0016020	3-ketoacyl-CoA synthase
OG0006807	GO:0003700	SANT domain-containing protein
OG0006808	GO:0003677	B3 domain-containing protein
OG0006809	GO:0008253	Uncharacterized protein
OG0006810	GO:0009507	Uncharacterized protein
OG0006811	GO:0000325	MFS domain-containing protein
OG0006812	GO:0016874	AMP-binding domain-containing protein
OG0006813	GO:0005634	ZF-HD dimerization-type domain-containing protein
OG0006814	GO:0003700	SANT domain-containing protein
OG0006815	GO:0000139	Protein RER1
OG0006816	GO:0016020	Uncharacterized protein
OG0006817	GO:0033788	NmrA domain-containing protein
OG0006819	GO:0005576	Pectinesterase
OG0006820	GO:0003743	Flocculation protein FLO11
OG0006821	GO:0016020	Uncharacterized protein
OG0006823	GO:0031966	Uncharacterized protein
OG0006824	GO:0004693	PfkB domain-containing protein
OG0006825	GO:0019773	Proteasome subunit alpha type
OG0006826	GO:0016020	Uncharacterized protein
OG0006827	GO:0016020	Uncharacterized protein
OG0006828	GO:0005634	Inositol-pentakisphosphate 2-kinase
OG0006829	GO:0005634	BHLH domain-containing protein
OG0006830	GO:0008024	Uncharacterized protein
OG0006831	GO:0016747	Uncharacterized protein
OG0006832	GO:0005634	Mitogen-activated protein kinase
OG0006833	GO:0005634	BZIP domain-containing protein
OG0006835	GO:0016020	TLC domain-containing protein
OG0006836	GO:0005634	AAA domain-containing protein
OG0006837	GO:0005634	AAA domain-containing protein
OG0006838	GO:0005737	TP_methylase domain-containing protein
OG0006839	GO:0016020	Cytokinin dehydrogenase
OG0006840	GO:0008270	pentatricopeptide repeat-containing protein At1g19720
OG0006841	GO:0005737	Thioredoxin domain-containing protein
OG0006842	GO:0016667	Thioredoxin domain-containing protein
OG0006843	GO:0016667	Thioredoxin
OG0006844	GO:0005634	AP2/ERF domain-containing protein
OG0006845	GO:0003993	Purple acid phosphatase
OG0006846	GO:0005886	WAT1-related protein
OG0006847	GO:0005674	Transcription initiation factor IIF subunit beta
OG0006848	GO:0005615	Cysteine protease
OG0006849	GO:0000220	V-type proton ATPase subunit a
OG0006850	GO:0003677	Uncharacterized protein
OG0006851	GO:0043231	DYW_deaminase domain-containing protein
OG0006852	GO:0005874	Kinesin-like protein
OG0006853	GO:0000786	DUF4101 domain-containing protein
OG0006854	GO:0005743	AB hydrolase-1 domain-containing protein
OG0006855	GO:0016020	SWIRM domain-containing protein
OG0006856	GO:0016020	Uncharacterized protein
OG0006857	GO:0016020	Uncharacterized protein
OG0006859	GO:0003677	C3H1-type domain-containing protein
OG0006860	GO:0005634	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
OG0006861	GO:0004164	Diphthine methyl ester synthase
OG0006862	GO:0016020	HVA22-like protein
OG0006863	GO:0090575	E2F_TDP domain-containing protein
OG0006864	GO:0005634	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
OG0006866	GO:0005829	Uncharacterized protein
OG0006867	GO:0005789	ER lumen protein retaining receptor family protein
OG0006868	GO:0000127	WD_REPEATS_REGION domain-containing protein
OG0006870	GO:0016020	Uncharacterized protein
OG0006873	GO:0005634	Uncharacterized protein
OG0006874	GO:0005576	Uncharacterized protein
OG0006875	GO:0005576	thaumatin-like protein 1 isoform X1
OG0006876	GO:0005871	Kinesin motor domain-containing protein
OG0006877	GO:0005788	HATPase_c domain-containing protein
OG0006878	GO:0005783	Uncharacterized protein
OG0006880	GO:0016020	Uncharacterized protein
OG0006881	GO:0016020	Uncharacterized protein
OG0006882	GO:0008168	Uncharacterized protein
OG0006883	GO:0016787	AB hydrolase-1 domain-containing protein
OG0006884	GO:0005737	14_3_3 domain-containing protein
OG0006886	GO:0005634	RRM domain-containing protein
OG0006887	GO:0016020	Uncharacterized protein
OG0006889	GO:0000159	Serine/threonine-protein phosphatase 2A activator
OG0006890	GO:0009507	Phospho-2-dehydro-3-deoxyheptonate aldolase
OG0006891	GO:0005737	Uncharacterized protein
OG0006892	GO:0005840	40S ribosomal protein S6
OG0006893	GO:0005737	14_3_3 domain-containing protein
OG0006895	GO:0005829	Uncharacterized protein
OG0006896	GO:0005739	Uncharacterized protein
OG0006898	GO:0005737	O-fucosyltransferase family protein
OG0006899	GO:0005886	Phytocyanin domain-containing protein
OG0006901	GO:0005634	BHLH domain-containing protein
OG0006902	GO:0016020	RING-type domain-containing protein
OG0006903	GO:0005794	ENTH domain-containing protein
OG0006904	GO:0016020	Protein DETOXIFICATION
OG0006905	GO:0016020	Probable purine permease
OG0006906	GO:0005737	Uncharacterized protein
OG0006907	GO:0005739	Uncharacterized protein
OG0006908	GO:0009570	SAICAR synthetase
OG0006909	GO:0005634	FSH1 domain-containing protein
OG0006911	GO:0005634	ZF-HD dimerization-type domain-containing protein
OG0006912	GO:0005886	Protein kinase domain-containing protein
OG0006913	GO:0005634	Transcription factor bHLH143-like isoform X1
OG0006914	GO:0000307	B-like cyclin
OG0006915	GO:0009507	Uncharacterized protein
OG0006916	GO:0005576	Rhamnogalacturonan endolyase
OG0006917	GO:0005737	HECT-type E3 ubiquitin transferase
OG0006918	GO:0005634	CHCH domain-containing protein
OG0006919	GO:0009536	Uncharacterized protein
OG0006920	GO:0005634	Uncharacterized protein
OG0006921	GO:0005634	GATA transcription factor 25
OG0006922	GO:0005634	PHD_Oberon domain-containing protein
OG0006923	GO:0005634	Uncharacterized protein
OG0006924	GO:0016020	TPR_REGION domain-containing protein
OG0006926	GO:0008168	uncharacterized protein LOC103488121
OG0006927	GO:0005829	Uncharacterized protein
OG0006928	GO:0005875	Uncharacterized protein
OG0006929	GO:0016020	Uncharacterized protein
OG0006930	GO:0016020	O-fucosyltransferase family protein
OG0006931	GO:0008234	O-fucosyltransferase family protein
OG0006932	GO:0005634	MADS-box protein SVP isoform X1
OG0006933	GO:0005634	PPC domain-containing protein
OG0006934	GO:0007165	Uncharacterized protein
OG0006936	GO:0005829	Glucose-6-phosphate isomerase
OG0006937	GO:0005634	J domain-containing protein
OG0006938	GO:0005737	14-3-3-like protein B
OG0006939	GO:0005739	DYW_deaminase domain-containing protein
OG0006940	GO:0004674	Non-specific serine/threonine protein kinase
OG0006942	GO:0005634	DNA binding protein
OG0006943	GO:0005634	Auxin-responsive protein
OG0006945	GO:0008883	Glutamyl-tRNA reductase
OG0006946	GO:0016020	Protein DETOXIFICATION
OG0006947	GO:0005801	sucrose transport protein SUC4 isoform X1
OG0006948	GO:0043565	Transcription factor HBP-1b
OG0006949	GO:0005886	Protein kinase domain-containing protein
OG0006950	GO:0003950	Poly
OG0006951	GO:0005737	Inositol-tetrakisphosphate 1-kinase
OG0006952	GO:0005576	Epidermal patterning factor-like protein
OG0006953	GO:0071482	Uncharacterized protein
OG0006954	GO:0016020	Uncharacterized protein
